"tipo_elem";"distrito";"id";"cod_cent";"nombre";"utm_x";"utm_y";"longitud";"latitud"
"URB";5;4645;"34035";"MARCENADO N-S(SAN ERNESTO-PRADILLO)";442845.781949782;4477826.69637718;-3.67400323644861;40.4491335928162
"URB";5;10041;"34036";"CANILLAS E-O(CORAZSN DE MARIA-CLARA DEL REY)";443374.873128942;4477211.15251541;-3.6677093425012;40.4436246796514
"URB";5;4647;"34037";"SANTA HORTENSIA E-O(CORAZSN DE MARIA-CLARA DEL REY)";443289.540038374;4477300.52729363;-3.66872348314568;40.444423995854
"URB";5;10042;"34038";"CLARA DEL REY N-S (SANTA HORTENSIA -CANILLAS)";443284.928674316;4477207.17678197;-3.66876952157519;40.4435827337225
"URB";5;10045;"34039";"CORAZSN DE MARIA O-E (POETA CLAUDIO RODRIGUEZ-ALUSTANTE)";443102.529792144;4476914.96546403;-3.6708940110258;40.4409378879613
"URB";5;10047;"34040";"ALUSTANTE N-S(CLARA DEL REY - CORAZSN DE MARIA)";443154.319555366;4477005.89901607;-3.67029151964976;40.4417606046664
"URB";5;4648;"35001";"CLARA DEL REY E-O(ALUSTANTE-ANASTASIO AROCA)";443006.122583516;4476945.26351867;-3.67203341935651;40.4412042254003
"URB";5;4649;"35002";"CLARA DEL REY E-O(ANASTASIO AROCA-CARTAGENA)";442916.000098939;4476862.85358893;-3.67308860888;40.4404556541025
"URB";5;4650;"35003";"CARTAGENA N-S(CONSTANCIA -CLARA DEL REY)";442796.640187686;4476894.0635706;-3.67449872259734;40.4407286063293
"URB";4;3525;"35008";"CARTAGENA S-N(MARQUIS DE AHUMADA-AV.AMERICA)";443100.111531158;4476490.99153966;-3.67088455538944;40.4371183540505
"URB";4;3526;"35009";"CARTAGENA N-S(MEJICO-MARQUIS DE AHUMADA)";443133.271771878;4476458.03682836;-3.67049065206062;40.436823749619
"URB";4;4651;"35010";"CARTAGENA N-S(MARIA TERESA-ERASO)";443171.994377026;4476324.93236444;-3.67002221724464;40.4356273243964
"URB";4;4652;"35011";"CARTAGENA S-N(ERASO-MARIA TERESA)";443155.282898187;4476241.16492887;-3.67021174574476;40.434871562919
"URB";4;4653;"35012";"CARTAGENA N-S(AZCONA-MARTMNEZ IZQUIERDO)";443132.439879849;4476103.64634158;-3.67046874720591;40.4336311642091
"URB";4;4654;"35013";"MARTMNEZ IZQUIERDO O-E(FCO. SILVELA  - ARDEMANS)";443043.645399661;4475982.91895255;-3.67150474729362;40.4325375148599
"URB";4;3501;"35014";"CARTAGENA N-S(MARTMNEZ IZQUIERDO-AV.TOREROS)";443129.575466359;4476017.04227851;-3.67049476706032;40.4328507949413
"URB";4;3502;"35015";"CARTAGENA S-N(AV.TOREROS-MARTMNEZ IZQUIERDO)";443129.65230661;4475940.20030564;-3.67048698556719;40.4321585685608
"URB";4;3503;"35016";"CARTAGENA S-N(LONDRES-AV.TOREROS)";443125.899546259;4475807.79156701;-3.67051937898245;40.4309655064137
"URB";4;3504;"35017";"AV.TOREROS E-O(PILAR DE ZARAGOZA-CARTAGENA)";443255.692051848;4475930.24229558;-3.66900021608472;40.4320774698208
"URB";4;4655;"35018";"AV.TOREROS O-E(PILAR DE ZARAGOZA-RAFAELA BONILLA)";443274.124744714;4475928.55040269;-3.66878276261224;40.4320634856721
"URB";4;4656;"35019";"AV.TOREROS E-O(FRANCISCO SANTOS-RAFAELA BONILLA)";443487.640624205;4475963.27243059;-3.66626871699548;40.4323908137795
"URB";4;4657;"35020";"AV.TOREROS O-E(FRANCISCO SANTOS-JULIO CAMBA)";443510.427023304;4475961.45184616;-3.66599992559865;40.4323759608721
"URB";4;4658;"35021";"AV.TOREROS E-O(NRA.SRAGUADALUPE-TOREROS)(GIRO A JULIO CAMBA)";443578.224601429;4475987.6028632;-3.6652029793211;40.4326161445447
"URB";4;4659;"35022";"AV.TOREROS O-E(FRANCISO ALTIMIRAS-AV.BRASILIA)";443737.279124568;4476086.56792925;-3.66333663413802;40.4335184476539
"URB";4;4661;"35024";"LUIS CALVO N-S(AZCONA-MARTMNEZ IZQUIERDO)";443599.093406431;4476379.89641091;-3.66499177036987;40.4361515428383
"URB";4;4662;"35025";"BIARRITZ S-N(MARTMNEZ IZQUIERDO-BRESCIA)";443678.555922104;4476295.51133147;-3.66404745280167;40.4353967436674
"URB";4;4663;"35026";"AV.BRUSELAS N-S(AV.BAVIERA-PL.VENECIA)";443734.578286708;4477034.20359189;-3.66345238720206;40.4420550542036
"URB";4;4664;"35027";"AV.GUINDALERA O-E(CAMILO JOSI CELA-AV.BRUSELAS)";443641.700070918;4476917.45802159;-3.66453713194207;40.4409970608541
"URB";4;4665;"35028";"AV.BRUSELAS N-S(PL.VENECIA-AV.BRUSELAS)";443770.678721965;4476803.46076418;-3.66300631456346;40.4399788472738
"URB";4;4666;"35029";"AV.BRUSELAS S-N(AV.BRUSELAS-PL.VENECIA)";443777.088206926;4476794.16155361;-3.66292992149455;40.4398955086154
"URB";4;4667;"35030";"AV.BRUSELAS N-S(AV.BRUSELAS-BRESCIA)";443732.318980452;4476606.80949032;-3.6634411747526;40.4382047171185
"URB";4;4668;"35031";"AV.BRUSELAS S-N(BRESCIA-AV.BRUSELAS)";443731.566750385;4476595.97960836;-3.66344908454053;40.4381071050828
"URB";4;4669;"35032";"AZCONA E-O(VILLAFRANCA-CAMILO JOSI CELA)";443482.167715928;4476338.87330477;-3.66636663938232;40.4357740478534
"URB";4;4670;"35033";"AV.BRASILIA S-N(AV.BONN-AV.BADAJOZ)";443936.758492938;4476712.87523664;-3.66104017978555;40.439174019958
"URB";4;4671;"35034";"AV.BONN E-O(AV.BRASILIA-AV.BRUSELAS)";443857.813797306;4476641.23959634;-3.66196462597079;40.4385233630965
"URB";4;3414;"35035";"AV.BONN E-O(AV.DE LA PAZ-AV.BRASILIA)";444034.068700908;4476644.47545937;-3.65988684515672;40.4385643941342
"URB";4;3415;"35036";"(AFOROS)AV.BRASILIA N-S(AV.BONN-BRESCIA)";443925.9487372;4476531.50650921;-3.6611516234092;40.4375394277803
"URB";4;3416;"35037";"(AFOROS)AV.BRASILIA S-N(BRESCIA-AV.BONN)";443935.3267727;4476477.32386506;-3.66103627631615;40.4370519546793
"URB";4;4672;"35038";"BRESCIA E-O(AV.BRASILIA-AV.BRUSELAS)";443780.707989763;4476413.56888552;-3.66285356882493;40.4364671787839
"URB";4;4673;"35039";"AV.BRASILIA N-S(BRESCIA-MARTMNEZ IZQUIERDO)";443923.717243509;4476386.26445964;-3.66116511535497;40.4362308614596
"URB";4;4674;"35040";"MARTMNEZ IZQUIERDO O-E(FRANCISCO ALTIMIRAS-AV.BRASILIA)";443822.888993652;4476275.66364724;-3.66234407420006;40.4352277071855
"URB";15;4675;"35041";"PUENTE CALERO E-O(AV.DE LA PAZ-AV.BRASILIA)";444070.666071722;4476258.497763;-3.65942138536437;40.4350897674524
"URB";4;4676;"35042";"ROBERTO DOMINGO S-N(AV.TOREROS-AV.DONOSTIARRA)";443922.099121365;4476176.41898697;-3.66116567517929;40.434340354772
"URB";4;4677;"35043";"ROBERTO DOMINGO N-S(MARTMNEZ IZQUIERDO-AV.TOREROS)";443919.382835589;4476205.0878938;-3.66120022836226;40.434598436138
"URB";4;4678;"35044";"AV.TOREROS S-N(ALCALA-AV.TOREROS)";443880.169513646;4475927.38108042;-3.66163800942049;40.4320940625288
"URB";4;3442;"35045";"MARTMNEZ IZQUIERDO O-E(PILAR DE ZARAGOZA-VILLAFRANCA)";443415.016610907;4476221.55550851;-3.66714787940027;40.434712623036
"URB";4;4679;"35046";"PL.VENECIA E-O(AV.BRASILIA-AV.BRUSELAS)";443891.784508148;4476901.55584736;-3.66158709599282;40.4408707185614
"URB";4;4680;"35047";"PUENTE DE LA PAZ E-O(AV.DONOSTIARRA-AV.BRASILIA)";444028.394439303;4476903.0669355;-3.65997652609306;40.4408935380364
"URB";4;3443;"35048";"AV.BRASILIA N-S(PL.VENECIA-AV.BRASILIA)";443926.452471509;4476773.63485802;-3.66116705244104;40.4397206790714
"URB";4;4681;"35049";"PL.VENECIA O-E(AV.BRUSELAS-AV.BRASILIA)";443821.23788506;4476900.24618689;-3.66241876172928;40.4408541572012
"URB";4;4682;"35051";"AV.TOREROS E-O(CARTAGENA-FCO.SILVELA)";443115.293830535;4475910.84215176;-3.67065362987216;40.4318931134921
"URB";4;4683;"35052";"FERRER DEL RIO O-E(PILAR DE ZARAGOZA-MARQUIS DE AHUMADA)";443115.278601106;4476315.6849504;-3.67069004502466;40.4355401417029
"URB";4;4684;"35053";"CARTAGENA S-N(MARTMNEZ IZQUIERDO-AZCONA)";443134.461777176;4476060.93244463;-3.67044108879526;40.4332465139661
"URB";4;4685;"35054";"(TACTICO) AV.TOREROS O-N(COLOMER-FRANCISCO ALTIMIRAS)(GIRO)";443699.580223242;4476085.31365416;-3.66378096422353;40.4335045974811
"URB";4;4686;"35056";"(TACTICO) MEJICO E-O(EDUARDO VICENTE-CARTAGENA)";442997.951252904;4476604.56192189;-3.67209919725529;40.4381344565753
"URB";5;4687;"35057";"POETA CLAUDIO RODRIGUEZ S-N (CLARA DEL REY-CORAZSN DE MARIA)";443054.342241027;4476898.62461819;-3.67146070225604;40.4407873828476
"URB";4;7077;"35058";"CAMILO JOSI CELA, 4 S-N(AZCONA-ERASO)";443412.48506464;4476356.66889872;-3.66718975606318;40.4359296212689
"URB";4;7060;"35059";"MARQUES DE AHUMADA O-E(MARQUIS DE MONTEAGUDO-C. JOSI CELA)";443352.093949711;4476442.82939238;-3.66790942666267;40.4367016874811
"URB";4;7061;"35060";"CAMILO JOSI CELA N-S (FCO. REMIRO -MARQUES DE AHUMADA)";443366.784246414;4476566.05956906;-3.6677472142357;40.4378128079088
"URB";4;7078;"35061";"PUENTE DE LA  PAZ E-O(AV.BADAJOZ-AV.BRASILIA)(GIRO A  M-30)";444021.554144623;4476897.97783331;-3.66005672839717;40.4408472323133
"URB";9;10523;"36001";"CAMINO BARRIAL S-N(ALMANZORA-FDO. LAZARO CARRETER)";432897.62176856;4479265.83417608;-3.79146130366049;40.4613541815378
"URB";9;10524;"36002";"CAMINO BARRIAL (INTERIOR GLORIETA PARTIDA)";432820.193841001;4479333.0348026;-3.79238158353133;40.4619532830925
"URB";9;10526;"36003";"CAMINO BARRIAL N-S(M-40-FDO. LAZARO CARRETER)";432682.813882723;4479404.15901597;-3.79400936820415;40.4625828665834
"URB";9;10525;"36004";"FDO. LAZARO CARRETER O-E(CARLOS GARDEL-CAMINO BARRIAL)";432728.720751052;4479251.01305577;-3.79345171087218;40.46120701273
"URB";9;6635;"36006";"AV. VICTORIA,91 O-E(AV. ESTACION-DOMINGO ALVAREZ)";429135.799607027;4480784.93321025;-3.83599667399633;40.4747260919316
"URB";9;6636;"36007";"AV. VICTORIA Ø28 E-O (V. OLMOS-PILAR ANDRADE)";430411.330263208;4480142.30090019;-3.82088000894555;40.4690450235441
"URB";;6637;"36008";"AV. VICTORIA, 93 O-E (TV. ESTACIÓN-AV. ESTACIÓN)";429055.94734621;4480824.19091334;-3.83694300018542;40.4750729120978
"URB";9;6638;"36009";"AV. VICTORIA Ø24 E-O (MARTÍN PESCADOR-D. GARRIDO)";430517.55367067;4480087.5389321;-3.81962110354561;40.4685606112966
"URB";9;4878;"36010";"CNO. DEL BARRIAL Ø63 N-S (F. LÁZARO CARRETER-ALMANZORA)";432892.49354996;4479256.81574848;-3.79152083109466;40.4612725273983
"URB";9;4879;"36011";"ANA TERESA Ø68 E-O (ANTARES-CNO.BARRIAL)";433041.738178079;4479282.56731585;-3.78976339352709;40.4615165431983
"URB";9;4880;"36012";"CNO. BARRIAL Ø52 S-N (ARAMUNT-ARANZUEQUE)";433028.427611624;4479168.93444875;-3.78990838514615;40.4604918400515
"URB";9;5204;"36013";"ALMANZORA Ø1 O-E(CINCO LAGUNAS-CNO.BARRIAL)";432944.976150562;4479189.05135494;-3.79089470497661;40.4606663275787
"URB";9;4881;"36014";"PICO OCEJON Ø32 N-S (ARASCUES-AV. OSA MAYOR)";433135.12729271;4479055.38003174;-3.78863804704723;40.4594775085614
"URB";9;5219;"36015";"OSA MAYOR Ø108 O-E (SEXTNATE-CINCO LAGUNAS)";433116.097065662;4478938.84085167;-3.78885019914403;40.458426165281
"URB";9;5217;"36016";"OSA MAYOR Ø8 E-O (CINCO LAGUNAS-SEXTANTE)";433106.767337373;4478935.67669105;-3.78895989360561;40.4583969108365
"URB";9;5218;"36017";"PICO OCEJÓN  Ø23 S-N (GTA. LUCRECIA PEREZ-AV. OSA MAYOR)";433244.761800443;4478935.40737463;-3.78733246100307;40.4584055813207
"URB";9;10108;"36018";"PLEYADES Ø24 N-S(ARDALES-ANA TERESA)";433535.098918108;4479344.67360252;-3.78395129507624;40.4621156214272
"URB";9;10106;"36019";"PLEYADES Ø8 S-N(ARCOS DE LA FRONTERA-ESTUDIO)";433524.832546177;4479141.87532673;-3.78405113501286;40.4602879451425
"URB";9;10104;"36020";"ANA TERESA ANTES Ø22 E-O(ARDALES-PLEYADES)";433614.045022678;4479190.64009932;-3.78300409916877;40.4607343620095
"URB";9;10107;"36021";"ANA TERESA, 35a O-E (A. VINDEL-PLEYADES)";433448.139893046;4479270.37645523;-3.78496909161215;40.4614393748081
"URB";9;4866;"36022";"PLEYADES Ø19 S-N (ANA TERESA-ARDALES)";433533.217382457;4479260.0361476;-3.78396462182283;40.4613530366896
"URB";9;10512;"36023";"AV. OSA MAYOR Ø102 E-O (GTA. MARIA REINA-PICO OCEJON)";433226.306673676;4479028.85082042;-3.78755993703502;40.4592458589962
"URB";9;4872;"36025";"CTRA. HUMERA Ø42 S-N (GTA. RIO ZANCARA-VIRGEN ROSALES)";433923.182935349;4478312.18224503;-3.77926678623721;40.452845630354
"URB";9;4873;"36026";"ARROYO POZUELO Ø76 E-O (COVATILLAS-GTA. RIO ZANCARA)";434015.211994578;4478273.09713356;-3.77817748892798;40.4525008524245
"URB";9;4877;"36027";"CTRA. HUMERA ARAVACA S-N (RIO NELA-ROSA LUXEMBURGO)";433941.681349546;4478136.41294061;-3.77903036114659;40.4512637247136
"URB";9;4874;"36028";"ARROYO POZUELO Ø98 E-O (GTA. RIO ZANCARA-HUMERA)";433792.080218606;4478274.20290335;-3.78080882966957;40.4524930698968
"URB";9;4875;"36029";"ARROYO POZUELO Ø98 O-E (HUMERA-GTA. RIO ZANCARA)";433798.039226921;4478268.10241676;-3.78073792352793;40.4524385897815
"URB";9;4876;"36030";"CTRA. HUMERA TRAS GR-4 CRUCE 28230 N-S (VIRGEN ROSALES-GTA. RIO ZANCARA)";433914.04741661;4478373.18324749;-3.77938086430167;40.4533944169411
"URB";9;4884;"36031";"ARROYO POZUELO Ø76 O-E (GTA. RIO ZANCARA-COVATILLAS)";434148.615309268;4478265.42378303;-3.77660356691295;40.4524423085503
"URB";9;4862;"36300";"(MICRO)PLEYADES Ø19 N-S (ARDALES-ANA TERESA)";433527.510495162;4479247.58940762;-3.78403062401875;40.4612404569824
"URB";9;4863;"36301";"(MICRO)PLEYADES Ø13 S-N (ESTUDIO-ANA TERESA)";433522.494292592;4479188.70150582;-3.78408361594923;40.460709579468
"URB";9;10105;"36302";"(MICRO)ANA TERESA Ø27 E-O(ARDALES-PLEYADES)";433543.535837658;4479211.59804314;-3.78383785627357;40.460917520041
"URB";9;4865;"36303";"(MICRO)ANA TERESA, 29A O-E(A. VINDEL-PLEYADES)";433499.589875332;4479231.05985835;-3.78435818131292;40.4610893208335
"URB";9;3835;"36400";"(TÁCTICO) AV. ESTACIÓN  Ø8 S-N (TV. ESTACIÓN-AV. VICTORIA)";429113.259520388;4480775.52156369;-3.83626150435616;40.4746393873847
"URB";9;6632;"36401";"(TACTICO) FEDERICO AGUSTI Ø4 N-S (F. AGUSTÍ-AV. VICTORIA)";429472.554132415;4480642.76929223;-3.83200851584125;40.4734741282959
"URB";9;6631;"36402";"(TACTICO)FEDERICO AGUSTI Ø3 S-N (ÁLVARO CABELLERO-AV. VICTORIA)";429463.72399598;4480598.1500608;-3.83210771222174;40.4730714434278
"URB";9;6633;"36403";"(TACTICO) GINES NAVARRO Ø1 N-S  (J. LOMBANA IGLESIAS-AV. VICTORIA)";429703.251569055;4480527.83601166;-3.82927452401051;40.4724583530488
"URB";9;6634;"36404";"(TACTICO) VIRGEN DE LOS OLMOS, 1 N-S (RAFAEL VILLA-AV. VICTORIA)";430427.733673941;4480160.63654959;-3.82068854102695;40.4692115676788
"URB";9;3570;"36405";"(TACTICO)COVATILLAS ANTES GR-7 S-N (HINOJO-ARROYO POZUELO)";434248.297873298;4478234.48651996;-3.77542488149566;40.4521715087961
"URB";9;4857;"36406";"(TACTICO)COVATILLAS ANTES GR-8N-S (GIRO GLORIETA PARTIDA)";434239.004738595;4478272.67120699;-3.77553842272881;40.4525147515604
"URB";10;4895;"37008";"VALMOJADO Ø13 N-S(MAQUEDA-AV. POBLADOS)";435417.57723321;4470908.26979691;-3.76089254207827;40.3862660482515
"URB";10;4896;"37009";"MAQUEDA Ø39 O-E(QUERO-VALMOJADO)";435399.014689844;4470990.49023409;-3.7611195602951;40.387005283903
"URB";10;4897;"37010";"VALMOJADO Ø50 N-S(ILLESCAS-MAQUEDA)";435549.399787765;4471020.94213168;-3.75935097320398;40.3872912547073
"URB";10;4898;"37011";"VALMOJADO, FRENTE Ø32 S-N(VALMOJADO-ILLESCAS)";435632.46431106;4471441.43842839;-3.75841488838201;40.3910856773914
"URB";10;4899;"37012";"ILLESCAS Ø36 O-E(TEMBLEQUE-VALMOJADO)";435542.675503212;4471607.84195298;-3.75948958431204;40.3925777633842
"URB";10;4900;"37013";"VALMOJADO Ø22 N-S(VALMOJADO, 99-ILLESCAS)";435654.798046459;4471717.89258097;-3.7581796926354;40.3935778124753
"URB";10;4901;"37014";"VALMOJADO Ø9 S-N(VALMOJADO,53-VALMOJADO,49)";435700.579703463;4471991.99575613;-3.75766796936067;40.3960505782813
"URB";10;4902;"37015";"VALMOJADO FRENTE Ø8 S-N(VALMOJADO,49-SESEÑA)";435728.443626975;4472052.00090541;-3.75734572067291;40.3965932791799
"URB";10;4912;"37024";"LOS YEBENES Ø46 N-S(COLEGIO HERNAN CORTES-ILLESCAS)";436203.350958537;4471338.00082948;-3.75167856802025;40.3901977875872
"URB";10;4909;"37030";"OCAÑA Ø5 O-E(CAMARENA-VALMOJADO)";435578.748147121;4470770.11609678;-3.75897985835755;40.3850339814617
"URB";10;4913;"37300";"(MICRO)OCAÑA GIRO E-S (VALMOJADO-AV. POBLADOS)";435480.5679655;4470938.84691292;-3.76015356111557;40.3865463798848
"URB";10;4914;"37400";"(TACTICO) VALMOJADO, 229 E-O";435634.806101466;4471292.02228248;-3.75837219907248;40.3897398575692
"URB";10;4917;"37401";"(TACTICO) VALMOJADO S-N(GIRO ILLESCAS OESTE)";435644.912897672;4471571.36901208;-3.75828135318165;40.3922571060148
"URB";10;4916;"37402";"(TACTICO) VALMOJADO N-S(GIRO ILLESCAS ESTE)";435645.825763664;4471610.56292581;-3.75827455845859;40.3926102509788
"URB";10;4892;"37403";"(TACTICO) YEBENES, FRENTE Ø3 E-O(COLEGIO HERNAN CORTES)";436239.465385001;4471502.64331239;-3.75126956970901;40.3916837207224
"URB";10;4893;"37404";"(TACTICO) YEBENES, FRENTE Ø1006 O-E";436210.78556862;4471495.17283625;-3.75160671884179;40.3916142277298
"URB";10;4910;"37405";"(TACTICO) OCAÑA, FRENTE Ø5 GIRO IZDA. (VALMOJADO-CAMARENA)";435577.390566479;4470762.89589354;-3.7589951212892;40.3849688339411
"URB";10;4911;"37406";"(TACTICO) CAMARENA, FRENTE Ø20 S-N(OCAÑA-ILLESCAS)";435865.440440061;4471508.68938685;-3.7556768300451;40.3917094717927
"URB";10;6831;"37407";"(TACTICO) CAMARENA N-S(YEBENES-ILLESCAS)";435862.063066535;4471553.42175759;-3.75572112608861;40.3921121790839
"URB";10;4915;"37408";"(TACTICO) TEMBLEQUE, FRENTE Ø28  S-N(QUERO-ILLESCAS)";435431.467414773;4471615.23344393;-3.76080057007762;40.3926357354924
"URB";11;4922;"38001";"AV. POBLADOS O-E(CONSUELO GUZMAN-EUGENIA MONTIJO)";436084.100406427;4469860.71458398;-3.75293531795977;40.3768806246576
"URB";11;4923;"38002";"AV. POBLADOS E-O(CARABANCHEL BAJO-EUGENIA MONTIJO)";436552.857939529;4469701.12818965;-3.74739787135901;40.3754788179029
"URB";11;4926;"38005";"AV. POBLADOS O-E(AV. EURO-AV. ABRANTES)";437316.526927717;4469503.10875407;-3.73838320432483;40.3737527524342
"URB";11;4927;"38006";"BELZUNEGUI N-S(REAL MADRID-AV. POBLADOS)";437278.75434222;4469572.97620705;-3.73883498791426;40.3743793095645
"URB";11;4929;"38008";"AV. ABRANTES N-S(BESOLLA-AV. POBLADOS)";437533.78830063;4469602.04980739;-3.73583385886012;40.3746603715296
"URB";11;4930;"38009";"AV. POBLADOS O-E(AV. ABRANTES-VIA LUSITANA)";437534.101465796;4469505.11064745;-3.73582067069246;40.3737871210875
"URB";11;4931;"38010";"VIA LUSITANA S-N(HALCONERO REY-AV. POBLADOS)";437593.773274567;4469380.65700352;-3.73510563456973;40.3726704532916
"URB";11;4932;"38011";"AV. POBLADOS E-O(ANTONIO ROMERO-VIA LUSITANA)";437863.918117027;4469474.10252335;-3.73193285515217;40.3735324380172
"URB";11;4933;"38012";"AV. POBLADOS E-O(VIA LUSITANA-ABRANTES)";437612.411245439;4469507.23885001;-3.73489849636423;40.3738121582502
"URB";11;4934;"38013";"EUGENIA MONTIJO S-N(JERONIMO IBORRA-AV. POBLADOS)";436291.047620203;4469760.19534088;-3.75048761145121;40.3759909488511
"URB";11;10601;"38015";"(CARRIL BUS) VIA LUSITANA S-N(HALCONERO REY-AV. POBLADOS)";437597.082329752;4469377.48301181;-3.73506634835199;40.3726421082029
"URB";11;4935;"38016";"(AFOROS)EUGENIA MONTIJO N-S(NTRA. SRA. FATIMA-AV. POBLADOS)";436432.60234173;4469937.32815298;-3.74883790683436;40.3775974486193
"URB";11;4938;"38019";"GUAYABA S-N(AGUACATE-ANTONIA RGUEZ. SACRISTAN )";436565.718891268;4469368.13789319;-3.74721324698338;40.3724800700257
"URB";11;4939;"38020";"AV. EURO S-N(OBOLO-AV. POBLADOS)";437309.124062198;4469368.07299405;-3.73845712025663;40.3725357300025
"URB";11;4941;"38022";"AV.POBLADOS O-E(ILDEFONSO GLEZ. VALENCIA-CTRA. TOLEDO)";438746.702926246;4469474.35150097;-3.72153489017588;40.3736000245306
"URB";11;4942;"38023";"LATERAL C.TOLEDO N-S(PL. ELIPTICA-AV. POBLADOS)";438895.548741023;4469616.93927155;-3.7197953563877;40.374895452793
"URB";12;4943;"38024";"AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO)";439088.239731006;4469502.63326664;-3.71751475033453;40.3738798308562
"URB";12;4944;"38025";"LATERAL CTRA. TOLEDO S-N (M-40-AV. POBLADOS)";438904.87489023;4469364.44025111;-3.71966130497312;40.3726214972515
"URB";11;4945;"38026";"AV.DE LOS POBLADOS ENTRE A. ROMERO Y POLAN O-E";438160.126303388;4469433.2780157;-3.72843997428042;40.3731867003269
"URB";11;4946;"38027";"VENTURA DIAZ BERNARDO S-N(HALCONERO REY-AV. POBLADOS)";438347.3700343;4469403.06046143;-3.72623159106766;40.3729283567881
"URB";11;4947;"38028";"AV. POBLADOS E-O(UGENA-POLAN)";438456.021395571;4469462.43403084;-3.72495757145777;40.3734712530577
"URB";11;3571;"38029";"POLAN N-S(CAZALEGAS-AV. POBLADOS)";438345.016616123;4469499.65637559;-3.72626865338107;40.3737983664874
"URB";11;4948;"38030";"(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)FRENTE";436394.66089216;4469881.02107022;-3.74927920994473;40.377087314607
"URB";11;4949;"38031";"(AFOROS)EUGENIA MONTIJO S-N(AV. POBLADOS-NTRA. SRA. FATIMA)GIRO";436392.418995138;4469883.35910294;-3.74930585097798;40.3771082055314
"URB";11;4950;"38032";"AV.DE LOS POBLADOS ENTRE ANTONIO RODRIGUEZ  Y SECOYA O-E";436855.899986485;4469465.32103701;-3.74380500826716;40.3733775739023
"URB";11;4951;"38033";"ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA)";436921.538718823;4469420.78079517;-3.74302747218836;40.3729813049552
"URB";11;4952;"38034";"AV. POBLADOS E-O(BELZUNEGUI-ALISEDA)";437228.397114598;4469507.97402194;-3.73942173120487;40.3737899484411
"URB";11;4953;"38035";"EUGENIA MONTIJO N-S(ANTOLIN-NTRA. SRA. FATIMA)";436528.115062902;4470048.42333561;-3.74772390102366;40.3786055233114
"URB";11;3405;"38038";"AV. POBLADOS O-E(SECOYA-AV. EURO)";437089.89253683;4469473.32639917;-3.74104970538462;40.3734673839435
"URB";11;4956;"38039";"JOAQUIN TURINA O-E(POLVORANCA-GUITARRA)";436060.156661796;4469364.64562289;-3.75316759460202;40.3724099815541
"URB";11;4957;"38040";"ANTONIA RGUEZ. SACRISTAN O-E(CARABANCHEL BAJO-GUAYABA)";436513.425795192;4469454.26173925;-3.74783775176866;40.3732519311864
"URB";11;7006;"38041";"ANTONIA RGUEZ. SACRISTAN E-O(PARTIDA ANTONIO RGUEZ.-GUAYABA)";436621.741673991;4469416.24839351;-3.74655817236837;40.3729177329564
"URB";11;7005;"38042";"ANTONIA RGUEZ. SACRISTAN GIRO E-O(PARTIDA ANTONIO RGUEZ.-GUAYABA)";436635.273093191;4469413.10590629;-3.74639848076803;40.3728904527937
"URB";11;9879;"38049";"PADRE AMIGO N-S (PEREZ LAVID-REAL MADRID)";437225.400436959;4469963.03193937;-3.73950184491326;40.3778890956976
"URB";11;9878;"38050";"BELZUNEGUI S-N (AV. POBLADOS-CARCASTILLO)";437257.59119431;4469779.47927795;-3.73910458970463;40.3762379925441
"URB";11;9985;"38051";"SECOYA S-N (OBOLO-AV. POBLADOS)";437007.88332896;4469337.32748666;-3.74200221781094;40.3722360487749
"URB";11;10495;"38052";"CONSUELO GUZMAN N-S Ø8(AV. POBLADOS-PARAGUAYA)";436004.589492675;4469778.48592304;-3.75386363105221;40.3761337714589
